uf;cidade;itens;processos;elegiveis_modelagem;sucesso_qtd;insucesso_qtd;deserto_qtd;fracassado_qtd;resultado_final_sucesso_qtd;baixa_comp_qtd;insucesso_ampliado_qtd;propostas_media;propostas_mediana;valor_cotado_medio;valor_cotado_mediano;valor_homologado_medio;valor_homologado_mediano;desconto_pct_medio;desconto_pct_mediano;mediana_ref_preco;desvio_cotado_ref_mediano_pct;me_epp_qtd;regional_qtd;local_qtd;taxa_insucesso_pct;taxa_sucesso_pct;taxa_deserto_pct;taxa_fracassado_pct;taxa_baixa_comp_pct;taxa_insucesso_ampliado_pct;pct_me_epp;pct_regional;pct_local
MG;JOAÍMA;2619;26;1622;1550;72;25;47;0;259;304;4.875906834669721;5.0;487.75255971744946;27.8;463.4892332258064;26.99;20.73168;13.18405;17.81;48.624366760253906;0;110;0;4.438964241676942;95.56103575832306;1.5413070283600494;2.8976572133168927;9.889270714012982;11.607483772432225;0.0;4.2000763650248185;0.0
SP;PIRACAIA;1668;43;1662;1590;72;40;32;0;100;154;10.965827338129497;10.0;3363.312210431655;23.5;2429.6430897484274;8.53;51.657772;56.354645;17.81;43.79561996459961;809;0;0;4.332129963898916;95.66787003610109;2.406738868832732;1.9253910950661854;5.995203836930456;9.232613908872901;48.50119904076738;0.0;0.0
MG;PIRANGUÇU;307;16;306;235;71;2;69;0;30;95;5.62214983713355;4.0;6428.503442345276;65.0;4339.3248;38.99;28.296719;24.965893;17.81;239.62156677246094;225;0;0;23.202614379084967;76.79738562091504;0.6535947712418301;22.54901960784314;9.77198697068404;30.944625407166125;73.28990228013029;0.0;0.0
PR;JAPIRA;847;38;817;746;71;30;41;0;224;266;4.991735537190083;4.0;5520.64735442739;13.28;1287.5956955764075;8.93;19.236118;11.690161;17.81;-24.53677749633789;100;0;0;8.69033047735618;91.30966952264382;3.6719706242350063;5.018359853121175;26.446280991735538;31.40495867768595;11.80637544273908;0.0;0.0
MG;SIMÃO PEREIRA;973;45;940;869;71;46;25;0;381;436;2.724563206577595;3.0;7826.287718396711;28.94;11910.21081703107;19.9;18.099056;4.9469967;17.81;64.06513214111328;927;866;0;7.553191489361702;92.4468085106383;4.8936170212765955;2.6595744680851063;39.157245632065774;44.809866392600206;95.27235354573484;89.00308324768757;0.0
MS;RIBAS DO RIO PARDO;1432;40;1423;1352;71;38;33;0;107;154;9.848463687150838;9.0;24593.908051675975;9.16;17190.51593269231;5.6;34.040806;35.653336;17.81;-40.426727294921875;1225;0;0;4.989458889669711;95.0105411103303;2.6704146170063248;2.3190442726633873;7.472067039106145;10.754189944134078;85.54469273743017;0.0;0.0
SP;CRAVINHOS;1532;49;1485;1414;71;8;63;0;80;134;8.509791122715404;8.0;23619.242711814622;30.375;24881.436413841806;22.175;34.997723;36.48961;17.81;92.72880172729492;0;0;0;4.781144781144781;95.21885521885521;0.5387205387205387;4.242424242424243;5.221932114882506;8.7467362924282;0.0;0.0;0.0
ES;NOVA VENÉCIA;1913;93;1851;1780;71;37;34;0;145;198;11.835859905906952;17.0;1408.008911761631;69.5;748.7795873595505;46.71;30.345097;29.975368;17.81;282.31329345703125;667;0;0;3.835764451647758;96.16423554835224;1.9989195029713667;1.8368449486763911;7.579717720857292;10.350235232618923;34.86670151594355;0.0;0.0
MS;ELDORADO;126;5;126;56;70;50;20;0;28;82;1.7777777777777777;1.0;111.3818253968254;13.635000000000002;221.6405357142857;12.73;14.457758;5.035544;17.81;-22.038180351257324;121;0;0;55.55555555555556;44.44444444444444;39.682539682539684;15.873015873015872;22.22222222222222;65.07936507936508;96.03174603174604;0.0;0.0
MT;VÁRZEA GRANDE;384;23;364;294;70;23;47;0;75;116;6.3828125;5.0;185313.027325;122.53665000000001;234457.44709557822;56.08;36.23535;33.766212;17.81;580.4977416992188;190;2;0;19.230769230769234;80.76923076923077;6.318681318681318;12.912087912087914;19.53125;30.208333333333332;49.47916666666667;0.5208333333333333;0.0
CE;MORADA NOVA;530;9;527;457;70;0;70;0;7;77;6.467924528301887;8.0;976.7964716981132;36.255;673.4770984682713;33.0;-13.014272;15.118791;17.81;101.74059295654297;0;0;0;13.282732447817835;86.71726755218216;0.0;13.282732447817835;1.3207547169811322;14.528301886792452;0.0;0.0;0.0
SP;PALMITAL;612;49;477;409;68;6;62;0;122;169;5.936274509803922;5.0;4900.946446078431;134.3475;1846.8487523227386;48.0;31.684668;28.424582;17.81;614.4888916015625;0;0;0;14.255765199161424;85.74423480083857;1.257861635220126;12.997903563941298;19.934640522875817;27.61437908496732;0.0;0.0;0.0
RS;SEBERI;558;42;550;482;68;16;52;0;270;307;3.75089605734767;2.0;622.7122222222222;21.5;631.7688576763485;17.09;21.351479;15.373353;17.81;20.718697547912598;77;0;0;12.363636363636363;87.63636363636364;2.909090909090909;9.454545454545455;48.38709677419355;55.017921146953405;13.799283154121863;0.0;0.0
RS;ESPUMOSO;884;28;658;590;68;11;57;0;197;235;3.5542986425339365;3.0;1334.3568561085972;10.01;1623.0749661016948;7.985;14.17723;5.513325;17.81;-42.083099365234375;0;0;0;10.33434650455927;89.66565349544074;1.6717325227963524;8.662613981762918;22.28506787330317;26.58371040723982;0.0;0.0;0.0
RS;ITACURUBI;295;22;293;226;67;16;51;0;75;104;4.596610169491526;4.0;3062.8302711864403;67.46;1085.201592920354;30.05;23.930264;17.521376;17.81;280.2358093261719;166;65;0;22.866894197952217;77.13310580204778;5.460750853242321;17.4061433447099;25.423728813559322;35.25423728813559;56.271186440677965;22.033898305084744;0.0
SP;PIRATININGA;567;25;567;500;67;21;46;0;56;115;7.684303350970017;6.0;2589.676158553792;16.65;2183.5572584;11.6;26.130754;22.432545;17.81;-1.1494252681732178;8;0;0;11.816578483245149;88.18342151675485;3.7037037037037033;8.112874779541446;9.876543209876543;20.282186948853614;1.4109347442680775;0.0;0.0
ES;SANTA MARIA DE JETIBÁ;662;55;621;554;67;46;21;0;141;189;6.099697885196375;6.0;10373.073800755286;65.92;3278.4234691756274;45.0;26.270338;27.493023;17.81;267.6586151123047;99;0;0;10.789049919484702;89.21095008051529;7.4074074074074066;3.3816425120772946;21.299093655589125;28.54984894259819;14.954682779456194;0.0;0.0
PR;SÃO MATEUS DO SUL;524;25;523;457;66;9;57;0;72;99;7.83587786259542;6.0;19114.533926526718;22.240000000000002;17795.463234354487;15.9;25.54852;22.450172;17.81;28.607523918151855;205;203;0;12.619502868068832;87.38049713193116;1.7208413001912046;10.89866156787763;13.740458015267176;18.893129770992367;39.12213740458015;38.74045801526718;0.0
MT;NOVA UBIRATÃ;1219;37;1219;1153;66;21;45;0;424;469;4.996718621821165;4.0;5141.639859721083;268.725;4332.843752211622;110.95;30.779408;26.51037;17.81;1408.8433837890625;0;0;0;5.414273995077933;94.58572600492207;1.7227235438884332;3.6915504511894994;34.78260869565217;38.47415914684167;0.0;0.0;0.0
PR;JOAQUIM TÁVORA;1334;99;1327;1261;66;12;54;0;115;154;7.1056971514242875;6.0;6478.657616191904;33.16;4384.449564789849;19.5;35.057682;33.750366;17.81;96.9399185180664;1250;0;0;4.973624717407687;95.02637528259231;0.9042954031650339;4.069329314242653;8.620689655172415;11.544227886056973;93.7031484257871;0.0;0.0
GO;LUZIÂNIA;1460;44;1384;1318;66;5;61;29;74;131;11.282876712328767;9.0;30812.263996164384;9.89;27187.016306749418;5.37;36.416733;34.375;17.81;-7.411566495895386;0;0;0;4.76878612716763;95.23121387283237;0.36127167630057805;4.407514450867052;5.068493150684931;8.972602739726028;0.0;0.0;0.0
MG;GALILÉIA;1549;13;1453;1387;66;25;41;0;502;534;3.8211749515816655;3.0;747.4249627501614;24.125;442.63644538098447;15.59;23.873169;21.493212;17.81;36.12184143066406;1;1;0;4.542326221610462;95.45767377838953;1.7205781142463867;2.821748107364074;32.40800516462234;34.47385409941898;0.06455777921239508;0.06455777921239508;0.0
MT;RONDONÓPOLIS;2120;74;1859;1793;66;30;36;0;318;373;6.654245283018868;5.0;36747.464261509434;28.94;28341.401214969395;13.3;27.383995;24.166388;17.81;62.04379653930664;167;0;0;3.5502958579881656;96.44970414201184;1.6137708445400751;1.9365250134480902;15.0;17.59433962264151;7.877358490566038;0.0;0.0
PR;SAUDADE DO IGUAÇU;548;44;546;481;65;43;22;0;155;204;4.9726277372262775;4.0;7196.824781021898;178.1;4361.951185031185;127.88;23.035124;13.220339;17.81;900.0;456;0;0;11.904761904761903;88.09523809523809;7.875457875457875;4.029304029304029;28.284671532846716;37.22627737226277;83.21167883211679;0.0;0.0
RS;JÚLIO DE CASTILHOS;578;36;578;513;65;42;23;0;173;225;3.86159169550173;3.0;5131.267338408305;54.795;4733.736812865497;37.9;21.20015;12.658228;17.81;196.82762145996094;8;0;0;11.245674740484429;88.75432525951558;7.26643598615917;3.9792387543252596;29.93079584775086;38.92733564013841;1.384083044982699;0.0;0.0
PE;MORENO;974;24;939;874;65;17;48;1;219;254;5.412731006160164;5.0;10724.618625256675;9.71;9755.457699084669;6.865;29.047977;27.979797;17.81;-11.59460973739624;902;0;0;6.922257720979766;93.07774227902024;1.810436634717785;5.111821086261981;22.484599589322382;26.07802874743326;92.60780287474333;0.0;0.0
SP;SAGRES;306;26;304;240;64;36;28;0;110;148;3.7058823529411766;3.0;7003.827553594771;74.83335;7326.647083333333;112.5;28.857672;17.563438;17.81;291.1145324707031;230;0;0;21.052631578947366;78.94736842105263;11.842105263157894;9.210526315789473;35.947712418300654;48.36601307189542;75.16339869281046;0.0;0.0
MS;ITAPORÃ;1347;36;1346;1282;64;32;32;0;87;139;8.930215293244247;7.0;2031.542762731997;12.66;1686.1078779251172;7.9399999999999995;34.507275;34.655014;17.81;-11.229646682739258;872;0;0;4.75482912332838;95.24517087667161;2.37741456166419;2.37741456166419;6.45879732739421;10.319227913882703;64.73645137342243;0.0;0.0
AM;BARREIRINHA;2358;38;2358;2294;64;23;41;0;726;751;5.4881255301102625;3.0;14593.964228159457;19.64;13819.912141238012;28.35;9.021123;5.4313097;17.81;9.657495498657227;214;2017;111;2.7141645462256148;97.28583545377438;0.9754028837998304;1.7387616624257844;30.788804071246815;31.8490245971162;9.0754877014419;85.53859202714165;4.707379134860051
MG;JUIZ DE FORA;609;37;390;327;63;22;41;0;91;125;9.13136288998358;7.0;1738251.109950739;37.18;1235569.9147592664;20.0;39.610302;40.30769;17.81;109.88208770751953;301;4;0;16.153846153846153;83.84615384615385;5.641025641025641;10.512820512820513;14.942528735632186;20.525451559934318;49.42528735632184;0.6568144499178982;0.0
PR;NOVA SANTA BÁRBARA;448;10;448;385;63;37;26;0;146;198;4.475446428571429;3.0;60.19185267857143;10.93;44.156758181818184;7.79;20.450817;12.5;17.81;-37.170127868652344;390;0;0;14.0625;85.9375;8.258928571428571;5.803571428571429;32.589285714285715;44.19642857142857;87.05357142857143;0.0;0.0
PR;CAMBARÁ;482;42;468;405;63;16;47;0;103;128;6.224066390041494;5.0;15389.723946058093;43.394999999999996;12524.089877586206;35.2;29.714851;25.998384;17.81;143.6552505493164;111;0;8;13.461538461538462;86.53846153846155;3.418803418803419;10.042735042735043;21.369294605809127;26.556016597510375;23.029045643153527;0.0;1.6597510373443984
SC;IPORÃ DO OESTE;468;39;468;405;63;49;14;0;186;236;3.7072649572649574;2.0;6385.134636752137;59.989999999999995;6003.584431111111;46.98;22.404215;6.81125;17.81;236.83323669433594;21;148;20;13.461538461538462;86.53846153846155;10.47008547008547;2.9914529914529915;39.743589743589745;50.427350427350426;4.487179487179487;31.62393162393162;4.273504273504273
BA;TEOFILÂNDIA;747;24;738;675;63;15;48;0;31;89;6.9156626506024095;7.0;8265.119036144579;26.94;5838.145288888889;17.1;26.510807;25.757576;17.81;51.263336181640625;203;0;0;8.536585365853659;91.46341463414635;2.0325203252032518;6.504065040650407;4.149933065595716;11.914323962516733;27.17536813922356;0.0;0.0
SP;BOM JESUS DOS PERDÕES;887;28;836;773;63;3;60;0;34;93;8.105975197294251;7.0;34622.57414385569;26.87;29357.03049935317;12.0;41.894875;50.345207;17.81;63.087249755859375;0;0;0;7.535885167464115;92.46411483253588;0.3588516746411483;7.177033492822966;3.8331454340473505;10.4847801578354;0.0;0.0;0.0
PR;CARAMBEÍ;1206;73;1101;1038;63;15;48;0;262;292;6.5;5.0;5994.069767827529;27.655;2985.708612716763;17.915;38.04007;37.03745;17.81;54.126895904541016;989;0;0;5.722070844686648;94.27792915531336;1.3623978201634876;4.35967302452316;21.724709784411278;24.212271973466002;82.00663349917082;0.0;0.0
RS;CHIAPETTA;310;11;310;248;62;13;49;0;170;183;2.3193548387096774;2.0;1243.4438387096775;57.47;1084.2907568548387;34.0;22.906826;17.569473;17.81;168.2657470703125;0;0;0;20.0;80.0;4.193548387096775;15.806451612903224;54.83870967741935;59.03225806451613;0.0;0.0;0.0
SP;APARECIDA;726;56;718;656;62;10;52;0;25;74;11.122589531680442;9.0;22301.453374655648;42.095;12658.093797260273;21.99;32.583054;30.28939;17.81;132.36945343017578;133;0;0;8.635097493036211;91.36490250696379;1.392757660167131;7.242339832869081;3.443526170798898;10.192837465564738;18.319559228650135;0.0;0.0
PR;LUPIONÓPOLIS;757;30;750;688;62;29;33;0;231;266;5.220607661822985;4.0;6005.431387054161;19.06;5429.887641860465;11.465;31.84823;32.262436;17.81;10.612015724182129;0;0;0;8.266666666666666;91.73333333333333;3.8666666666666667;4.3999999999999995;30.515191545574638;35.13870541611625;0.0;0.0;0.0
SP;MONTEIRO LOBATO;758;20;757;695;62;4;58;0;68;100;8.236147757255937;6.0;5618.276652374671;12.5755;3923.2872460431654;7.7;33.251724;31.683168;17.81;50.17899703979492;347;0;0;8.190224570673713;91.8097754293263;0.5284015852047557;7.661822985468956;8.970976253298153;13.192612137203167;45.77836411609499;0.0;0.0
MS;AMAMBAI;975;45;951;889;62;19;43;0;175;208;6.8;7.0;20966.603339999998;45.39;20555.772304386952;25.9;34.995174;38.17333;17.81;154.85682678222656;857;0;0;6.5194532071503675;93.48054679284962;1.9978969505783386;4.52155625657203;17.94871794871795;21.333333333333336;87.8974358974359;0.0;0.0
MS;MARACAJU;989;16;989;927;62;5;57;0;66;100;9.927199191102124;9.0;779.2431084934277;31.28;277.2767637540453;17.49;31.917501;30.700361;17.81;75.63166809082031;844;0;104;6.268958543983821;93.73104145601617;0.5055611729019212;5.763397371081901;6.673407482305358;10.111223458038422;85.33872598584429;0.0;10.51567239635996
PR;TRÊS BARRAS DO PARANÁ;2448;43;2448;2386;62;16;46;0;493;536;5.141339869281046;5.0;5205.559908333334;42.045;3353.529455867561;30.96;26.889032;19.268024;17.81;73.87350845336914;1373;889;0;2.5326797385620914;97.4673202614379;0.6535947712418301;1.8790849673202614;20.13888888888889;21.895424836601308;56.08660130718954;36.31535947712418;0.0
MS;CORUMBÁ;624;61;492;431;61;8;53;0;127;158;7.227564102564102;5.0;29279.792788782048;31.9733;33456.27043568465;20.685;24.393677;15.069384;17.81;79.52442169189453;441;6;0;12.398373983739837;87.60162601626016;1.6260162601626018;10.772357723577237;20.352564102564102;25.320512820512818;70.67307692307693;0.9615384615384616;0.0
SP;SANTA MARIA DA SERRA;1025;31;1019;958;61;13;48;0;116;148;6.052682926829268;5.0;10283.937266439025;15.65;5976.947392283629;10.0;24.873053;25.890509;17.81;-9.115103721618652;428;0;0;5.986261040235525;94.01373895976447;1.2757605495583906;4.710500490677134;11.317073170731708;14.439024390243901;41.75609756097561;0.0;0.0
PR;CAMPO DO TENENTE;1265;28;1187;1126;61;29;32;0;248;288;7.158102766798419;6.0;5877.88678972332;19.01;4568.546523961096;8.61;39.403496;42.786884;17.81;11.678832054138184;930;0;0;5.139005897219882;94.86099410278011;2.443133951137321;2.695871946082561;19.604743083003953;22.766798418972332;73.51778656126481;0.0;0.0
SP;SARAPUÍ;1538;27;1536;1475;61;16;45;0;96;126;9.291287386215865;9.0;2069.866488946684;11.29;1433.106640677966;5.9;25.696363;30.920061;17.81;-31.948342323303223;7;0;0;3.9713541666666665;96.02864583333334;1.0416666666666665;2.9296875;6.241872561768531;8.192457737321195;0.45513654096228867;0.0;0.0
PR;MALLET;642;23;574;514;60;22;38;0;158;188;6.599688473520249;4.0;21418.817186915887;14.745000000000001;21015.432575486382;18.494999999999997;27.890083;27.867353;17.81;-12.156092166900635;520;0;15;10.452961672473867;89.54703832752612;3.8327526132404177;6.620209059233449;24.610591900311526;29.283489096573206;80.99688473520249;0.0;2.336448598130841
SC;MONTE CARLO;1016;36;855;795;60;60;0;0;764;824;2.2854330708661417;1.0;4362.1628149606295;30.939999999999998;3401.0513884276734;41.17;8.526959;0.0057142857;17.81;70.016845703125;57;659;12;7.017543859649122;92.98245614035088;7.017543859649122;0.0;75.19685039370079;81.10236220472441;5.610236220472441;64.86220472440945;1.1811023622047243
PR;SENGÉS;609;62;593;534;59;16;43;0;150;174;5.681444991789819;4.0;25326.69717175698;30.41;19583.74978640596;18.5;25.98485;17.624521;17.81;71.02751159667969;518;0;0;9.949409780775717;90.05059021922428;2.6981450252951094;7.251264755480608;24.63054187192118;28.57142857142857;85.0574712643678;0.0;0.0
BA;SOBRADINHO;1500;34;1129;1070;59;22;37;0;280;310;6.782666666666667;6.0;338.80883566666665;20.985;360.36689943925234;10.219999999999999;37.768593;46.079193;17.81;27.70915126800537;1119;0;0;5.225863596102745;94.77413640389726;1.9486271036315321;3.277236492471213;18.666666666666668;20.666666666666668;74.6;0.0;0.0
PR;GRANDES RIOS;2063;76;2048;1989;59;5;54;0;474;503;6.426078526417838;5.0;2919.30834866699;58.33;2438.370900603318;42.9;23.515604;19.35484;17.81;203.9303741455078;1421;0;0;2.880859375;97.119140625;0.244140625;2.63671875;22.976248182258846;24.381968007755695;68.88027144934561;0.0;0.0
PR;SANTA TEREZINHA DE ITAIPU;2464;71;2052;1993;59;28;31;0;240;271;5.7938311688311686;5.0;2893.175163920455;17.3496;2308.454464977421;9.6;38.166187;39.285057;17.81;1.2000000476837158;1136;1530;0;2.875243664717349;97.12475633528264;1.364522417153996;1.5107212475633527;9.740259740259742;10.998376623376624;46.103896103896105;62.09415584415584;0.0
RS;BARRA DO QUARAÍ;173;15;173;115;58;52;6;0;82;134;1.5491329479768785;1.0;18790.330173410406;10.33;21645.89710869565;11.6;13.94421;0.0;17.81;-7.8046040534973145;93;0;0;33.52601156069364;66.47398843930635;30.057803468208093;3.4682080924855487;47.398843930635834;77.45664739884393;53.75722543352601;0.0;0.0
SP;OSASCO;302;12;300;242;58;0;58;0;32;66;5.880794701986755;5.0;361.1070609271523;21.125;320.3806342975206;9.190000000000001;39.34715;35.801746;17.81;18.613139152526855;1;0;3;19.333333333333332;80.66666666666666;0.0;19.333333333333332;10.596026490066226;21.85430463576159;0.33112582781456956;0.0;0.9933774834437087
PR;PRANCHITA;428;11;375;317;58;14;44;0;152;167;5.497663551401869;4.0;8099.705490654206;27.45;7979.014106918239;18.5;26.461153;29.004314;17.81;48.6871452331543;0;0;0;15.466666666666667;84.53333333333333;3.733333333333334;11.733333333333333;35.51401869158878;39.018691588785046;0.0;0.0;0.0
PR;PINHÃO;493;36;490;432;58;2;56;0;69;83;5.750507099391481;4.0;14273.124888438135;3149.7;9325.76638425926;604.7;49.97295;43.73375;17.81;17585.0078125;90;0;0;11.83673469387755;88.16326530612245;0.40816326530612246;11.428571428571429;13.995943204868155;16.835699797160245;18.255578093306287;0.0;0.0
MG;OURO BRANCO;648;56;628;570;58;4;54;0;85;106;6.527777777777778;6.0;1347.4084771604937;17.835;654.7812105263157;11.425;27.564209;25.7113;17.81;0.14037057757377625;382;0;0;9.235668789808917;90.76433121019109;0.6369426751592357;8.598726114649681;13.117283950617283;16.358024691358025;58.95061728395061;0.0;0.0
PR;CAFEARA;788;39;746;688;58;29;29;0;167;209;6.175126903553299;5.0;672.2718020304569;18.380000000000003;452.63834491279067;14.7;28.32488;22.985287;17.81;12.09446907043457;622;0;0;7.774798927613941;92.22520107238606;3.8873994638069704;3.8873994638069704;21.19289340101523;26.522842639593907;78.93401015228426;0.0;0.0
MG;OLIVEIRA FORTES;1212;42;1198;1140;58;0;58;0;661;715;3.4702970297029703;1.0;1771.0412376237623;18.635;1565.8111611785096;17.16;20.923054;0.0;17.81;12.296463012695312;103;0;0;4.841402337228715;95.15859766277129;0.0;4.841402337228715;54.537953795379536;58.993399339933994;8.498349834983498;0.0;0.0
MT;ALTO PARAGUAI;1012;6;1012;955;57;40;17;0;137;177;6.32806324110672;5.0;2526.450239822135;8.879999999999999;2337.032732774869;6.91;-23.505297;10.19369;17.81;-49.52273941040039;0;144;0;5.632411067193676;94.36758893280633;3.9525691699604746;1.6798418972332017;13.537549407114625;17.490118577075098;0.0;14.229249011857709;0.0
BA;ITATIM;1453;29;1033;976;57;4;53;0;366;380;3.220922229869236;3.0;17193.233743565037;43.33;23674.51824088115;48.95;-0.88576674;0.52023816;17.81;146.0869598388672;240;0;0;5.517909002904163;94.48209099709584;0.3872216844143272;5.130687318489835;25.1892635925671;26.15278733654508;16.517549896765313;0.0;0.0
SP;AREIAS;1077;16;1077;1020;57;30;27;0;122;157;6.363045496750233;6.0;423.15713091922004;8.05;394.2865882352941;4.81;34.170876;40.819263;17.81;-49.578887939453125;0;0;0;5.2924791086350975;94.70752089136491;2.785515320334262;2.5069637883008355;11.327762302692665;14.577530176415971;0.0;0.0;0.0
GO;ARENÓPOLIS;1297;36;1295;1238;57;38;19;0;191;231;8.139552814186585;8.0;689.3050026985351;22.59;436.376967393059;8.8;48.61984;54.699886;17.81;85.27481079101562;0;0;0;4.401544401544402;95.5984555984556;2.9343629343629343;1.4671814671814671;14.726291441788744;17.810331534309945;0.0;0.0;0.0
